PROGRAM NUMBER,PROGRAM NAME,STREET ADDRESS,CITY,STATE,ZIP CODE,COUNTY,PHONE,EMAIL,PROGRAM TYPE,SUTQ RATING,LICENSE/CERTIFICATION/REGISTRATION BEGIN DATE,LICENSE/CERTIFICATION/REGISTRATION END DATE,ADMINISTRATOR 1 NAME,ADMINISTRATOR 2 NAME,ADMINISTRATOR 3 NAME,PFCC AGREEMENT
100046,"SHILOT ENTERPRISES II, INC DBA WEE THE PEOPLE II",15893 ST. CLAIR AVE,E. LIVERPOOL,OH,43920,COLUMBIANA,330-385-5452,aramsey42660@comcast.net,Licensed Child Care Center,3,2011-01-11,,melissa giordano,AMBER RAMSEY,,Y
2190020580,SHINE BRIGHT DAYCARE,2557 HOMESTEAD ROAD,YOUNGSTOWN,OH,44505,TRUMBULL,330-716-6098,eshinebright2@gmail.com,Licensed Type B Family Child Care Home,0,2020-07-07,,,,,Y
400918,SHINE CHRISTIAN PRESCHOOL,3638 MIDDLE URBANA RD.,SPRINGFIELD,OH,45502,CLARK,937-215-8043,shinechristianpreschool@gmail.com,Licensed Child Care Center,0,2015-08-20,,KATIE BISHER,,,N
2250032825,SHINING LIGHTS CHILD CARE,2909 TALBERT COURT,COLUMBUS,OH,43232,FRANKLIN,614-226-7843,shininglight2909@gmail.com,Licensed Type A Family Child Care Home,3,2025-12-22,2026-12-21,,,,Y
2250032236,SHINING STAR DAYCARE LLC,2921 BURNETT PL,TOLEDO,OH,43610,LUCAS,567-322-1000,pieface6378@yahoo.com,Licensed Type B Family Child Care Home,0,2025-10-07,2026-10-06,,,,Y
302417,SHINING STAR PRESCHOOL,3760 DOVER CENTER RD,WESTLAKE,OH,44145,CUYAHOGA,440-871-2711,lynnmariehot@hotmail.com,Licensed Child Care Center,0,1984-09-12,,LYNN HIRZ,,,N
400809,SHINING STARS CHILD CARE,7100 E. LIVINGSTON AVE,REYNOLDSBURG,OH,43068,FRANKLIN,614-868-3465,shiningstars614@gmail.com,Licensed Child Care Center,1,2015-02-12,,SHATON WOLFE,,,Y
501199,SHINING STAR'S CHRISTIAN PRESCHOOL,300 S MAIN ST,ARLINGTON,OH,45814,HANCOCK,419-365-5582,preschool@goodhopelutheran.org,Licensed Child Care Center,0,1988-09-06,,Kari Haugh,,,N
2190019764,SHINING STARS EDC,700 ELMHURST RD,DAYTON,OH,45417,MONTGOMERY,937-750-3380,shiningstarsedc@gmail.com,Licensed Type A Family Child Care Home,0,2019-07-24,,,,,Y
300572,SHINING STARS LEARNING CENTER LLC,3582 WEST 105TH STREET,CLEVELAND,OH,44111,CUYAHOGA,216-417-4238,shiningstarsmail@yahoo.com,Licensed Child Care Center,3,2014-06-18,,BARBARA BANKS,,,Y
2180017676,SHINING STARS LEARNING CENTER OF CINCINNATI,3159 HARRISON AVE,CINCINNATI,OH,45211,HAMILTON,513-225-0528,shiningstars3159@gmail.com,Licensed Type A Family Child Care Home,3,2019-01-11,,,,,Y
2250031413,SHINING STARS PRESCHOOL & DAYCARE LLC,2627 ATLANTIC ST NE,WARREN,OH,44483,TRUMBULL,330-469-5051,contactshiningstarspreschool@gmail.com,Licensed Child Care Center,0,2025-04-07,2026-04-06,Danielle Booze Knapp,,,Y
953001953,SHINNING STARZZ HOME DAYCARE,27754 SANDERS LANE,NORTH OLMSTED,OH,44070,CUYAHOGA,440-454-4689,enroll.shinningstarzzdaycare@yahoo.com,Licensed Type B Family Child Care Home,3,2014-01-01,,,,,Y
995749276,SHONEY CATTLING,2948 E 7TH AVE,COLUMBUS,OH,43219,FRANKLIN,614-933-1699,omegakidz@yahoo.com,Licensed Type B Family Child Care Home,3,2015-08-10,,,,,Y
300154,SHOREGATE UNITED METHODIST NURSERY SCHOOL,30500 BAYRIDGE BOULEVARD,WILLOWICK,OH,44095,LAKE,440-944-5422,shorepreschool@aol.com,Licensed Child Care Center,0,1971-04-12,,Tricia Little,,,N
2220026393,SHOREWAY HORIZON EDUCATION CENTER,8701 DETROIT AVE,CLEVELAND,OH,44102,CUYAHOGA,216-260-9777,tdavis@horizonohio.org,Licensed Child Care Center,3,2022-09-20,,Terissa Davis,,,Y
2230029125,SHOW ONE TEACH ONE ACADEMY III,14070 EUCLID AVE,EAST CLEVELAND,OH,44112,CUYAHOGA,216-331-3009,showoneteachoneacademy19@gmail.com,Licensed Child Care Center,0,2024-06-25,,Jasmine Eursher,,,Y
2240029715,SHUGAR CHILDCARE PROGRAM,9907 CUMBERLAND AVE.,CLEVELAND,OH,44104,CUYAHOGA,216-882-5883,hshondria@yahoo.com,Licensed Type B Family Child Care Home,0,2025-07-15,2026-07-14,,,,Y
2230028881,SHUGGA MAMAS CHILDCARE AND DEVELOPMENT CENTER,1131 W. WAYNE ST.,LIMA,OH,45805,ALLEN,380-209-6966,ida_shabazz@yahoo.com,Licensed Type B Family Child Care Home,1,2024-01-22,,,,,Y
953484277,"SHUTT, AMY",75 CORWIN ST.,NORWALK,OH,44857,HURON,419-706-6369,mamashutt06@gmail.com,Licensed Type B Family Child Care Home,1,2014-01-01,,,,,Y
959609961,"SHY, KATEKA",990 FREDERICK BLVD,AKRON,OH,44320,SUMMIT,330-606-1433,kshy0309@sbcglobal.net,Licensed Type B Family Child Care Home,0,2016-04-19,,,,,Y
2200021387,SHYLEENA'S TINY HEARTS,2343 E. 33RD ST,LORAIN,OH,44055,LORAIN,440-204-8631,shyleenab2@gmail.com,Licensed Type B Family Child Care Home,1,2020-09-16,,,,,Y
915975264,"SIBHATU, ELSA",8759 BRENT DR,CINCINNATI,OH,45231,HAMILTON,513-931-2412,ersibhatu@yahoo.com,Licensed Type B Family Child Care Home,1,2014-01-01,,,,,Y
959416838,"SICKMAN, KRYSTLE",6108 OAKHAVEN DR,CINCINNATI,OH,45233,HAMILTON,513-557-1303,krystlesickman@yahoo.com,Licensed Type B Family Child Care Home,1,2016-02-17,,,,,Y
1000018497,SIEBERT ELEMENTARY SCHOOL,385 REINHARD AVE,COLUMBUS,OH,43206,FRANKLIN,614-365-6613,test@oclqs.org,Licensed School-Based Preschool,3,2011-09-24,,,,,N
2200022277,SILVER KID'S LEARNING CENTER LLC,541 1/2 W. WOOSTER ST.,BOWLING GREEN,OH,43402,WOOD,567-413-5009,silverkidslc@gmail.com,Licensed Child Care Center,2,2020-08-10,,Lorina Hill,Madison Al-Jashami,,Y
2240029913,SILVER KID'S LEARNING CENTER LLC,1249 RIDGEWOOD DR,BOWLING GREEN,OH,43402,WOOD,567-413-5009,silverkidslc@gmail.com,Licensed Child Care Center,1,2024-07-02,,Madison Al-Jashami,,,Y
100316,SILVER LAKE YMCA BASE,2970 OVERLOOK RD,SILVER LAKE,OH,44221,SUMMIT,330-923-9622,laurad@akronymca.org,Licensed Child Care Center,1,2015-02-18,,Shayla Wood,Laura Davisson,,Y
1000020113,SILVERTON ELEMENTARY,7451 MONTGOMERY RD,CINCINNATI,OH,45236,HAMILTON,513-363-5400,test@oclqs.org,Licensed School-Based Preschool,3,2013-02-21,,,,,N
936938933,"SIMMONS, KENDRA",6262 SIMPSON AVE,CINCINNATI,OH,45224,HAMILTON,513-780-3196,kendragifts@aol.com,Licensed Type B Family Child Care Home,1,2014-01-01,,,,,N
933898117,"SIMMONS, TANYA",1607 ADDINGTON,TOLEDO,OH,43607,LUCAS,419-464-5886,tanya4116@yahoo.com,Licensed Type B Family Child Care Home,1,2014-01-01,,,,,Y
996200547,"SIMMS, AMY",601 SOUTH POPLAR STREET,BUCYRUS,OH,44820,CRAWFORD,567-409-0044,amysimms5@icloud.com,Licensed Type B Family Child Care Home,1,2014-01-01,,,,,Y
1000019161,SIMON KENTON SCHOOL,705 N IDA ST,KENTON,OH,43326,HARDIN,419-674-4158,test@oclqs.org,Licensed School-Based Preschool,3,2011-09-24,,,,,N
2220026339,SIMPY'S NORTH & EDUCATIONAL CENTER,4946 PADDOCK RD CIN OH 45237,CINCINNATI,OH,45237,HAMILTON,513-628-2224,simpybabies@yahoo.com,Licensed Child Care Center,0,2022-06-23,,Sheaira Jones,,,Y
200592,SIMPY'S PLAYHOUSE & LEARNING CENTER,4946 PADDOCK RD,CINCINNATI,OH,45237,HAMILTON,513-628-2224,simpybabies2018@yahoo.com,Licensed Child Care Center,3,2014-05-09,,AMY MCMILLAN,,,Y
2250032535,SINCERE LEARNING LADDER LLC,1 EAST BANCROFT,TOLEDO,OH,43620,LUCAS,567-298-8530,crystalscott460@yahoo.com,Licensed Child Care Center,0,2025-11-04,2026-11-03,Azhia Wiggins,,,Y
201983,SINCLAIR COLLEGE CHILDHOOD EDUCATION CENTERS,140 S PERRY ST,DAYTON,OH,45402,MONTGOMERY,937-512-2234,nmyrick@miniuniversity.net,Licensed Child Care Center,3,1986-11-25,,Nicole Myrick,,,Y
502569,"SING, GIGGLE, & GRIN",134 CHESTNUT ST,DESHLER,OH,43516,HENRY,419-231-2088,ntripp@singgiggleandgrin.com,Licensed Child Care Center,3,1998-11-05,,Nichole Tripp,Nicole Newell,,Y
2200023081,SISSY'S LITTLE GENIUSES CHILDCARE,3244 ROCKER DR.,CINCINNATI,OH,45239,HAMILTON,513-978-8088,sissyslittlegeniuses@gmail.com,Licensed Type B Family Child Care Home,1,2021-01-08,,,,,Y
401143,SISTER SISTER CHILDCARE:  FIRST STEPS LLC,1300 YELLOWWOOD DR,COLUMBUS,OH,43229,FRANKLIN,614-505-7010,sistersisterchildcare.fs@gmail.com,Licensed Child Care Center,1,2014-08-20,,TASHIANNA KWAKYE,,,Y
205823,SISTER/SISTER CHILDCARE,803 RIDGEWAY AVE,CINCINNATI,OH,45229,HAMILTON,513-221-5329,patsyflw@aol.com,Licensed Type A Family Child Care Home,1,2003-05-06,,PATSY FLOWERS,,,Y
2240030822,SKIDADDLES CINCINNATI EAST,784 OLD STATE ROUTE 74,CINCINNATI,OH,45245,CLERMONT,513-449-7529,cincyeast@skidaddles.com,Licensed Child Care Center,0,2024-10-28,,Holly Nelson,,,Y
200111,"SKIDADDLES OF MASON, INC.",5939 DEERFIELD BLVD.,MASON,OH,45040,WARREN,513-204-3482,masoninfo@skidaddles.com,Licensed Child Care Center,0,2011-04-07,,Chelsey Taylor,,,Y
2250032631,SKIES THE LIMIT CHILDCARE LLC,3741 LOCKWOOD AVENUE,TOLEDO,OH,43612,LUCAS,419-283-7721,erinnbuck24@gmail.com,Licensed Type B Family Child Care Home,0,2025-11-17,2026-11-16,,,,Y
2220026942,"SKYFALL EARLY LEARNING CENTER, LLC",4311 DAHLIA DRIVE,TOLEDO,OH,43611,LUCAS,419-705-9168,skyfallelc@gmail.com,Licensed Child Care Center,3,2023-02-08,,Denyne Griffin,Anthonyesha Fagan,,Y
2250032841,SKYS THE LIMIT CHILDCARE,4329 CROWNWOOD AVE,DAYTON,OH,45415,MONTGOMERY,937-794-4662,skysthelimitchildcarecenter@gmail.com,Licensed Type B Family Child Care Home,0,2026-01-12,2027-01-11,,,,N
1000018373,SKYVUE SCHOOL,33329 HARTSHORN RIDGE RD,GRAYSVILLE,OH,45734,MONROE,740-439-3558,test@oclqs.org,Licensed School-Based Preschool,3,2013-08-27,,,,,N
2230028444,SLATE RIDGE ELEMENTARY Y CLUB,10466 TAYLOR RD,REYNOLDSBURG,OH,43068,FRANKLIN,614-689-2040,kaylah.boone@ymcacolumbus.org,Licensed Child Care Center,0,2023-08-24,,Kaylah Boone,,,Y
2190020911,SLEEPING ANGELS CHILDCARE,10912 LIMA AVE.,CLEVELAND,OH,44108,CUYAHOGA,216-712-3193,synttell2004@gmail.com,Licensed Type B Family Child Care Home,0,2020-06-05,,,,,Y
934641054,"SLY, WANDA",1353 9TH AVE.,AKRON,OH,44306,SUMMIT,330-812-1753,sly.wanda@yahoo.com,Licensed Type B Family Child Care Home,1,2016-05-18,,,,,Y
2230028819,SMALL  BLESSINGS,54 BIRCKHEAD PL,TOLEDO,OH,43608,LUCAS,419-708-2110,toniw5141@gmail.com,Licensed Type B Family Child Care Home,0,2025-01-14,2026-01-13,,,,Y
2250031556,SMALL ADVENTURE DAYCARE,6141 CAIRO ROAD,WESTERVILLE,OH,43081,FRANKLIN,614-260-9521,idildoomey@live.com,Licensed Type B Family Child Care Home,0,2025-09-15,2026-09-14,,,,N
502274,SMALL BEGINNINGS CHRISTIAN PRESCHOOL,405 SACKETT ST,MAUMEE,OH,43537,LUCAS,419-893-8773,sbcpdirector@gmail.com,Licensed Child Care Center,0,1996-09-05,,VALERIE J BOLDT-BABCOCK,,,N
2220026973,SMALL BODIES BIG MINDS,1566 AKRON PENINSULA RD,AKRON,OH,44313,SUMMIT,330-328-5006,smallbodiesbigmindsllc@gmail.com,Licensed Child Care Center,1,2023-04-10,,Breyanua Manthe,,,Y
2240029987,SMALL DREAMERS ELC,3828 ANGUS LANE,MORAINE,OH,45439,MONTGOMERY,937-626-3963,twilettem@yahoo.com,Licensed Type A Family Child Care Home,2,2024-12-12,,Deveonna Myers,,,Y
305942,SMALL HANDS BIG DREAMS LEARNING CENTER,8465 MARKET STREET,MENTOR,OH,44060,LAKE,440-255-7775,jen@smallhandsbigdreams.com,Licensed Child Care Center,3,2002-10-31,,Molly Lorek,STACY INGERSOLL,,Y
2170015504,SMALL HANDS BIG DREAMS LEARNING CENTERS - KIRTLAND INC.,9823 CHILLICOTHE ROAD,KIRTLAND,OH,44094,LAKE,440-367-2145,jen@smallhandsbigdreams.com,Licensed Child Care Center,3,2017-11-27,,JENNIFER SPRAFKA,Stephanie Annes,,Y
306200,SMALL HANDS BIG DREAMS LEARNING CENTERS LLC,8505 TANGLEWOOD SQUARE,BAINBRIDGE TWSP,OH,44023,GEAUGA,440-708-0559,jen@smallhandsbigdreams.com,Licensed Child Care Center,3,2003-07-14,,JENNIFER SPRAFKA,Kathleen Montoya,Stacy Ingersoll,Y
2170015506,"SMALL HANDS BIG DREAMS LEARNING CENTERS- BRUNSWICK,INC",4898 CENTER ROAD,BRUNSWICK HILLS,OH,44212,MEDINA,330-220-3013,jen@smallhandsbigdreams.com,Licensed Child Care Center,3,2017-10-02,,Jennifer Sprafka,Stacy Ingersoll,,Y
2230028583,SMALL LILIES OF THE VALLEY,10290 PANOLA DRIVE,CINCINNATI,OH,45215,HAMILTON,513-514-3114,lipsey26latoya@gmail.com,Licensed Type B Family Child Care Home,1,2024-01-19,,,,,Y
407567,SMALL MIRACLE'S DAYCARE,410 SCIOTO AVENUE,HANGING ROCK,OH,45638,LAWRENCE,740-533-7424,smallmiracles1@yahoo.com,Licensed Type A Family Child Care Home,3,2003-03-06,,VICKIE MULLENS,,,Y
305776,SMALL SCHOLARS UNIVERSITY INC.,1901 NORTH RIDGE ROAD,LORAIN,OH,44055,LORAIN,440-246-0300,smallscholarsuniversityinc@yahoo.com,Licensed Child Care Center,3,2001-12-19,,Denise Collins-Bryant,,,Y
100242,SMALL STEPS - BIG STRIDES CHILD CARE,4530 KENT ROAD,STOW,OH,44224,SUMMIT,330-678-5554,kpollak@smallstepsbigstrides.com,Licensed Child Care Center,3,2014-06-16,,KELLY POLLAK,,,Y
2210023923,SMALL STEPS - BIG STRIDES CHILDCARE,261 S. MAIN STREET,MUNROE FALLS,OH,44262,SUMMIT,234-706-5000,kpollak@smallsteps1.com,Licensed Child Care Center,1,2021-04-08,,Angela Kennedy,,,Y
503065,SMALL STEPS DAY CARE,1480 N COUNTY ROAD 11,TIFFIN,OH,44883,SENECA,419-447-7360,hulse1480@bright.net,Licensed Type A Family Child Care Home,1,2003-01-02,,CHERIE HULSE,,,Y
2240031301,SMALL STEPS LEARNING CENTER,756 OHIO PIKE,CINCINNATI,OH,45245,CLERMONT,513-752-9200,smallstepslearningcenter756@gmail.com,Licensed Child Care Center,0,2025-05-06,2026-05-05,Tatiana Danco,,,N
300198,"SMALL WONDERS CHILDCARE, LLC.",731 WEYMOUTH RD,MEDINA,OH,44256,MEDINA,330-764-3383,smallwonders731@gmail.com,Licensed Child Care Center,1,2011-08-01,,Heather Straubhaar,KIMBERLY NORTON,,Y
2220026648,SMALL WONDERS DISCOVERY & LEARNING CENTER,2900 KNOX SCHOOL RD,ALLIANCE,OH,44601,COLUMBIANA,330-770-7897,smallwonders.westbranch@gmail.com,Licensed Child Care Center,3,2022-09-22,,Ashley Ellis,,,Y
2170015779,SMALL WONDERS DISCOVERY & LEARNING CENTER,7300 N. PALMYRA RD,CANFIELD,OH,44406,MAHONING,330-729-4116,smallwonders.canfield@gmail.com,Licensed Child Care Center,3,2017-08-17,,Tracy Baer,,,Y
2210025125,SMALL WONDERS DISCOVERY & LEARNING CENTER,525 N BROAD ST,CANFIELD,OH,44406,MAHONING,234-564-1562,smallwonders.canfieldcenter@gmail.com,Licensed Child Care Center,3,2021-09-27,,Shirley Flynn,,,Y
100397,SMALL WONDERS DISCOVERY & LEARNING CENTER,603 W PARK AVE,COLUMBIANA,OH,44408,COLUMBIANA,330-770-8538,smallwonders.columbiana@gmail.com,Licensed Child Care Center,1,2014-08-22,,Kirsten Mariotti,Jayson Bott,,Y
100190,SMALL WONDERS DISCOVERY & LEARNING CENTER,24 WALNUT STREET,LEETONIA,OH,44431,COLUMBIANA,330-272-7584,smallwonders.leetonia@gmail.com,Licensed Child Care Center,3,2013-06-14,,Julia Schmidt,,,Y
2170016514,SMALL WONDERS DISCOVERY & LEARNING CENTER,511 EAST PERSHING,SALEM,OH,44460,COLUMBIANA,234-564-7288,smallwonders.salem@gmail.com,Licensed Child Care Center,3,2017-12-25,,Kirsten Mariotti,Danielle Book,,Y
407019,SMALL WONDERS LEARNING CENTER,4485 CARROLL-CEMETERY RD,CARROLL,OH,43112,FAIRFIELD,740-756-4333,ccrswlc@hotmail.com,Licensed Child Care Center,3,2001-05-29,,Dana Parsley,,,Y
404269,SMALL WORLD CHILD CARE INC,1080 OBETZ RD,COLUMBUS,OH,43207,FRANKLIN,614-491-6070,smallworldchild@yahoo.com,Licensed Child Care Center,1,1993-06-24,,ELIZABETH GARREN,,,Y
501104,SMALL WORLD DEVELOPMENT CENTER,290 E SECOND ST,OTTOVILLE,OH,45876,PUTNAM,419-453-3944,smallworld@bright.net,Licensed Child Care Center,0,1985-07-15,,CRYSTAL HORSTMAN,,,N
205356,SMALL WORLD EARLY CHILDHOOD DEVELOPMENT CENTER,1410 LISCUM DRIVE,DAYTON,OH,45418,MONTGOMERY,937-262-9510,smallworldcenter@aol.com,Licensed Child Care Center,3,2001-01-26,,Shandrial Sanders-Allen,CHRISTINE SANDERS,,Y
105842,SMALL WORLD MONTESSORI INC.,3909 BLACKBURN ROAD NW,CANTON,OH,44718,STARK,330-492-0200,small.world@att.net,Licensed Child Care Center,0,2003-03-28,,DAWN WOOD,,,N
969549969,"SMALL, ROSIE L",955 MANHATTAN AVENUE,DAYTON,OH,45406,MONTGOMERY,937-274-9914,rmother955@aol.com,Licensed Type B Family Child Care Home,1,2014-01-01,,,,,Y
2180018054,SMAR-T PANTS LEARNING CENTER,1120 W KEMPER RD,CINCINNATI,OH,45240,HAMILTON,513-648-0091,wtnarah@yahoo.com,Licensed Child Care Center,0,2019-02-28,,T'Narah White,,,Y
2250032509,SMART FROM THE START LEARNING CENTER,3124 HAMILTON ROAD,COLUMBUS,OH,43232,FRANKLIN,614-313-5310,smartstart3124@gmail.com,Licensed Child Care Center,0,2025-12-31,2026-12-30,Tiffany Morris,,,Y
2170012902,SMART START ACADEMY CHILD CARE & LEARNING CENTER II,444 W HARDING RD,SPRINGFIELD,OH,45504,CLARK,937-505-0880,ssacademydirector@gmail.com,Licensed Child Care Center,2,2017-01-23,,Cynthia Artis,,,Y
2180018429,SMART START CHILD DEVELOPMENT CENTER,4130 FREE PIKE,DAYTON,OH,45416,MONTGOMERY,937-277-2222,smartstartcdc@gmail.com,Licensed Child Care Center,1,2018-09-24,,Shedale Coleman,,,Y
2180019239,SMART START CHILDCARE,7074 HARRISON AVE. SUITE 13-20,CINCINNATI,OH,45247,HAMILTON,513-353-2700,alexe.kummer@gmail.com,Licensed Child Care Center,3,2019-05-02,,Haley Kummer,Megan Brockman,,Y
2220026299,SMART START CHILDCARE SPRINGBORO,90 EDGEBROOKE DR.,SPRINGBORO,OH,45066,WARREN,937-748-2034,smartstartchildcarespringboro@gmail.com,Licensed Child Care Center,3,2022-09-19,,Mary Stump,,,Y
2210025503,SMART START CHILDCARE WEST,10135 WEST RD.,HARRISON,OH,45030,HAMILTON,513-202-0193,smartstartchildcarewest@gmail.com,Licensed Child Care Center,3,2022-01-15,,Haley Williams,,,Y
504226,SMART START DEVELOPMENT AND LEARNING CENTER,797 W ROBB AVE,LIMA,OH,45804,ALLEN,419-227-5437,smartstart734@yahoo.com,Licensed Child Care Center,2,2009-06-11,,THERESA HENRY,,,Y
2250031614,SMART START ENRICHMENT LLC,1075 LANE STREET,AKRON,OH,44307,SUMMIT,330-328-3902,info@smartstartenrichment.com,Licensed Type A Family Child Care Home,0,2025-08-22,2026-08-21,Martinique Tucker,,,Y
306008,"SMART START LEARNING CENTER,INC.",7507 YORK ROAD,PARMA,OH,44130,CUYAHOGA,440-842-1184,sslcparma@gmail.com,Licensed Child Care Center,3,2002-08-19,,MELISSA WOLFE,,,Y
2190020080,SMART STEPS CHILDRENS ACADEMY,3735 SALEM AVE.,DAYTON,OH,45406,MONTGOMERY,937-949-7105,smartstepsca@yahoo.com,Licensed Child Care Center,3,2019-07-11,,Audrey Williamson,,,Y
2230027971,SMARTASTIC KIDZ DAYCARE LLC,"345 KNOLLRIDGE CT#203 FAIRFIELD,OHIO 45014",FAIRFIELD,OH,45014,BUTLER,513-332-1293,smartkidz2023@gmail.com,Licensed Type B Family Child Care Home,0,2023-05-19,,,,,Y
2230028492,SMARTY PANTS LEARNING CENTERS INC,445 E. 200TH STREET,EUCLID,OH,44119,CUYAHOGA,216-331-5056,smartypantslearningcenter@yahoo.com,Licensed Child Care Center,3,2023-08-06,,Denidrea Bailey,,,Y
305770,SMARTY'S AT UNIVERSITY SETTLEMENT,5163 BROADWAY AVE,CLEVELAND,OH,44127,CUYAHOGA,216-641-8948,rrussell@universitysettlement.net,Licensed Child Care Center,0,2002-06-24,,Rozella Russell,,,N
2240029853,SMILES 4 MILES,3662 FOREST PARK DR,CINCINNATI,OH,45229,HAMILTON,513-203-5367,tammiwhite512@gmail.com,Licensed Type A Family Child Care Home,0,2024-11-26,,Tammi White,,,Y
500051,SMILES AND GIGGLES DAYCARE,816 N. DETROIT,TOLEDO,OH,43607,LUCAS,419-244-1393,smilesandgiggles83@gmail.com,Licensed Type A Family Child Care Home,1,2011-05-13,,JAMICA WINSTON,,,Y
1000019839,SMITH ELEMENTARY SCHOOL,1701 SHAFOR BLVD,DAYTON,OH,45419,MONTGOMERY,937-297-5335,test@oclqs.org,Licensed School-Based Preschool,3,2012-08-13,,,,,N
2250032455,SMITH YMCA Y-CLUB,355 N LIBERTY STREET,DELAWARE,OH,43015,DELAWARE,614-783-1676,hnapier@ymcacolumbus.org,Licensed Child Care Center,0,2025-08-11,2026-08-10,Jean Messner,,,Y
980206893,"SMITH, BRENDA",46 LINDEN AVE,NEWARK,OH,43055,LICKING,740-334-7310,discoverthruexplore@gmail.com,Licensed Type B Family Child Care Home,2,2016-11-01,,,,,Y
991175378,"SMITH, BRENDA K",1740  CORONET DR,COLUMBUS,OH,43224,FRANKLIN,614-784-8675,brendaschildcare49@yahoo.com,Licensed Type B Family Child Care Home,2,2014-01-01,,,,,Y
991803604,"SMITH, CATHERINE",926 BRUNSWICK ROAD,CLEVELAND HTS,OH,44112,CUYAHOGA,216-761-1678,cdsmith01@yahoo.com,Licensed Type B Family Child Care Home,3,2014-01-01,,,,,Y
935613645,"SMITH, ELIZABETH",6107 PRENTICE AVENUE,CINCINNATI,OH,45227,HAMILTON,513-497-8711,lizaann47@gmail.com,Licensed Type B Family Child Care Home,2,2014-01-01,,,,,Y
936219579,"SMITH, IESHA",5219 MARRUS LANE,RICHMOND HEIGHTS,OH,44143,CUYAHOGA,440-683-1576,msiesha@yahoo.com,Licensed Type B Family Child Care Home,2,2014-01-01,,,,,Y
974450159,"SMITH, JEAN",2307 MCGUFFEY,YOUNGSTOWN,OH,44505,MAHONING,330-953-9524,idatweetybird@aol.com,Licensed Type B Family Child Care Home,0,2014-01-01,,,,,Y
906359595,"SMITH, LELIA",345 CEDARHURST DRIVE,ZANESVILLE,OH,43701,MUSKINGUM,740-891-2088,sassybutsweet1953@yahoo.com,Licensed Type B Family Child Care Home,0,2014-01-01,,,,,Y
913691092,"SMITH, NANCY",1207 WEST JEFFERSON STREET,SANDUSKY,OH,44870,ERIE,419-627-0700,nance452@aol.com,Licensed Type B Family Child Care Home,0,2014-01-01,,,,,Y
959029775,"SMITH, PATRICIA",2297 HARRISON AV,CINCINNATI,OH,45211,HAMILTON,513-662-5393,gigi05@zoomtown.com,Licensed Type B Family Child Care Home,1,2014-01-01,,,,,Y
1000018111,SMITHVILLE CHURCH OF GOD,147 N MILTON ST,SMITHVILLE,OH,44677,WAYNE,330-345-6771,test@oclqs.org,Licensed School-Based Preschool,3,2011-09-24,,,,,N
401849,SMOKY ROW CHILDREN'S CENTER,8615 SMOKY ROW ROAD,POWELL,OH,43065,FRANKLIN,614-766-2122,smokyrowcc@gmail.com,Licensed Child Care Center,0,1983-02-03,,Lora Ackerman,,,N
2220026262,SNUG AS A BUG,15875 LAKESHORE,CLEVELAND,OH,44110,CUYAHOGA,216-692-9223,snugasabug158@gmail.com,Licensed Child Care Center,0,2023-02-03,,SHANTI ROGERS,,,Y
2190021059,SNUGGLES AND CUDDLES FAMILY CHILDCARE,1032 CHARLES EDE BLVD SE,CANTON,OH,44707,STARK,330-245-4243,snuggsncudds@gmail.com,Licensed Type B Family Child Care Home,1,2020-02-18,,,,,Y
2240030520,SNUGGLEZ PLAYHOUSE,1259 PALMWOOD AVE,TOLEDO,OH,43607,LUCAS,734-635-2335,snugglesplayhouse@gmail.com,Licensed Type B Family Child Care Home,0,2024-11-08,,,,,Y
2200023406,SO LOVED CHILD CARE CENTER,2337 EMERSON AVE,DAYTON,OH,45406,MONTGOMERY,937-367-0420,soloved.rt@gmail.com,Licensed Type B Family Child Care Home,0,2021-07-06,,,,,Y
2230028663,SOARING FUTURE SCHOLARS,1520 NORTHRIDGE DRIVE,CINCINNATI,OH,45231,HAMILTON,513-518-1190,s.heatherd@yahoo.com,Licensed Type A Family Child Care Home,1,2024-02-12,,Heather Smith,,,Y
2190020079,SOARING LITTLE EAGLES DAY CARE,545 CASTLE BLVD,AKRON,OH,44313,SUMMIT,330-573-1662,latana.slayton@yahoo.com,Licensed Type A Family Child Care Home,0,2019-08-09,,,,,Y
2260033335,SOLEIL ARCADEMY,6096 POE AVE,DAYTON,OH,45414,MONTGOMERY,937-387-8057,soleil.arcademy@gmail.com,Registered Day Camp or Approved Day Camp,0,2026-02-15,,,,,N
1000018438,SOLOMON LUTHERAN,305 W MAIN ST,WOODVILLE,OH,43469,SANDUSKY,419-849-3600,test@oclqs.org,Licensed School-Based Preschool,0,2011-09-24,,,,,N
937045098,SOLOMON'S CHILDCARE (OWNER- SHEILA SOLOMON),2651 BELLEVUE AV,CINCINNATI,OH,45219,HAMILTON,513-535-0037,shesolon08@aol.com,Licensed Type B Family Child Care Home,3,2014-01-01,,,,,Y
2180017421,SOLON CREATIVE PLAYROOMS,32800 SOLON ROAD,SOLON,OH,44139,CUYAHOGA,440-248-3100,mfilice@creativeplayrooms.com,Licensed Child Care Center,3,2018-07-13,,Michelle Filice,,,Y
306643,SOLON JEWISH PRESCHOOL,5570 HARPER,SOLON,OH,44139,CUYAHOGA,440-498-9533,marcieharrison12@gmail.com,Licensed Child Care Center,0,2004-09-10,,Marcie Harrison,,,N
